date,position,title,artist,isrc,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,mood
2020-11-13,34,LOOKING FOR ME,PAUL WOOLFORD & DIPLO/LOMAX,USZ4V2000222,0.00441,0.641,211452,0.529,0.000862,6,0.0809,-11.536,1,0.0288,121.027,4,0.449,agitated
2020-11-13,35,STRAIGHT MURDER (GIGGS & DAVID),GIGGS FT DAVE,GBUM72005791,0.0236,0.936,321125,0.507,0.000116,0,0.12,-11.014,0,0.321,138.024,4,0.349,agitated
2020-11-13,36,GOLDEN,HARRY STYLES,USSM11912586,0.21,0.448,208907,0.838,0.000131,4,0.131,-5.257,0,0.0557,139.863,4,0.254,agitated
2020-11-13,37,DELUDED,TION WAYNE FT MIST,GB1302000812,0.163,0.734,181256,0.609,0.0,8,0.0965,-7.545,0,0.54,139.798,4,0.511,happy
2020-11-13,38,BLINDING LIGHTS,WEEKND,USUG11904206,0.00146,0.514,200040,0.73,9.54e-05,1,0.0897,-5.934,1,0.0598,171.005,4,0.334,agitated
2020-11-13,39,WHOOPTY,CJ,USA2P2031043,0.2,0.719,123263,0.648,0.0,3,0.127,-7.6,0,0.125,140.201,4,0.66,happy
2020-11-13,40,LOADING,CENTRAL CEE,ZZOPM2003512,0.732,0.85,173333,0.68,0.0,3,0.0964,-6.18,0,0.338,144.006,1,0.694,happy
2020-11-20,1,POSITIONS,ARIANA GRANDE,USUM72019412,0.468,0.737,172325,0.802,0.0,0,0.0931,-4.771,1,0.0878,144.015,4,0.682,happy
2020-11-20,2,THEREFORE I AM,BILLIE EILISH,USUM72021500,0.218,0.889,174321,0.34,0.13,11,0.055,-7.773,0,0.0697,94.009,4,0.716,calm
2020-11-20,3,SWEET MELODY,LITTLE MIX,GBHMU2000062,0.0739,0.448,213693,0.824,0.0,5,0.113,-4.249,0,0.057,119.965,4,0.419,agitated
2020-11-20,4,LEMONADE,INTERNET MONEY/GUNNA/TOLIVER,QZJ842000370,0.25,0.8,195429,0.658,0.0,1,0.111,-6.142,0,0.079,140.042,4,0.462,agitated
2020-11-20,5,SEE NOBODY,WES NELSON & HARDY CAPRIO,GBUM72004743,0.0996,0.816,203651,0.649,1.2e-05,7,0.144,-4.82,0,0.11,105.006,4,0.603,happy
2020-11-20,6,YOU BROKE ME FIRST,TATE MCRAE,USRC12000832,0.785,0.667,169266,0.373,0.0,4,0.0906,-9.389,1,0.05,124.148,4,0.0823,sad
2020-11-20,7,STOP CRYING YOUR HEART OUT,BBC CHILDREN IN NEED,GB2DY2000671,0.121,0.414,223933,0.565,0.0,2,0.342,-5.639,1,0.0285,77.015,4,0.222,agitated
2020-11-20,8,MIDNIGHT SKY,MILEY CYRUS,USRC12002654,0.00161,0.699,223280,0.805,0.00177,4,0.249,-5.535,0,0.0345,109.976,4,0.232,agitated
2020-11-20,9,WHAT YOU KNOW BOUT LOVE,POP SMOKE,USUM72013343,0.643,0.454,160000,0.563,4.57e-06,5,0.135,-8.495,0,0.421,81.918,4,0.561,happy
2020-11-20,10,LEVITATING,DUA LIPA,GBAHT2000202,0.0561,0.695,203808,0.884,0.0,6,0.213,-2.278,0,0.0753,103.014,4,0.914,happy
2020-11-20,11,REALLY LOVE,KSI/CRAIG DAVID/DIGITAL FARM,QMRSZ2002383,0.0459,0.757,177501,0.813,0.0,10,0.0741,-4.661,1,0.0438,121.034,4,0.668,happy
2020-11-20,12,HOLY,JUSTIN BIEBER FT CHANCE,USUM72017013,0.196,0.673,212093,0.704,0.0,6,0.0898,-8.056,1,0.36,86.919,4,0.372,agitated
2020-11-20,13,MOOD,24KGOLDN FT IANN DIOR,USQX92003025,0.174,0.701,140533,0.716,0.0,7,0.324,-3.671,0,0.0361,91.007,4,0.732,happy
2020-11-20,14,DIAMONDS,SAM SMITH,GBUM72002531,0.154,0.653,213869,0.667,0.0,10,0.107,-6.764,0,0.0423,104.181,4,0.556,happy
2020-11-20,15,HEAD & HEART,JOEL CORRY FT MNEK,UK4ZF2000305,0.168,0.734,166028,0.874,1.14e-05,8,0.0489,-3.158,1,0.0662,122.953,4,0.905,happy
2020-11-20,16,TRAIN WRECK,JAMES ARTHUR,DEE861600590,0.701,0.311,208827,0.485,0.0,6,0.0726,-5.726,0,0.0365,77.355,4,0.225,sad
2020-11-20,17,34+35,ARIANA GRANDE,USUM72020423,0.237,0.83,173711,0.585,0.0,0,0.248,-6.476,1,0.094,109.978,4,0.485,agitated
2020-11-20,18,TICK TOCK,CLEAN BANDIT/MABEL/24KGOLDN,GBAHS2000775,0.369,0.779,178374,0.705,7.91e-06,0,0.124,-3.895,1,0.0344,101.022,4,0.946,happy
2020-11-20,19,POV,ARIANA GRANDE,USUM72020441,0.36,0.487,201882,0.534,0.0,0,0.1,-5.664,0,0.0555,131.798,4,0.173,agitated
2020-11-20,20,PARADISE,MEDUZA FT DERMOT KENNEDY,GBUM72005075,0.0689,0.632,167903,0.595,0.0,8,0.209,-7.644,0,0.0401,124.114,4,0.435,agitated
2020-11-20,21,WONDER,SHAWN MENDES,USUM72018522,0.131,0.333,172693,0.637,1.8e-05,1,0.149,-4.904,0,0.0581,139.898,4,0.132,agitated
2020-11-20,22,GIANTS,DERMOT KENNEDY,USUG12001124,0.014,0.572,177173,0.833,5.77e-05,8,0.129,-5.291,0,0.0754,158.104,4,0.588,happy
2020-11-20,23,LONELY,JUSTIN BIEBER & BENNY BLANCO,USUM72019170,0.9,0.619,149190,0.241,0.0,11,0.116,-7.102,0,0.046,79.461,4,0.0719,sad
2020-11-20,24,WHOOPTY,CJ,USA2P2031043,0.2,0.719,123263,0.648,0.0,3,0.127,-7.6,0,0.125,140.201,4,0.66,happy
2020-11-20,25,I MISS U,JAX JONES FT AU/RA,GBUM72005084,0.0387,0.668,172143,0.726,0.0,9,0.134,-7.512,1,0.0468,124.075,4,0.453,agitated
2020-11-20,26,PUT YOUR RECORDS ON,RITT MOMNEY,USQX92004148,0.0563,0.399,210463,0.491,0.00089,6,0.11,-10.778,0,0.0538,91.066,4,0.151,sad
2020-11-20,27,UFO,D-BLOCK EUROPE FT AITCH,GB2DY2000563,0.105,0.87,204000,0.588,0.0,11,0.281,-6.318,0,0.163,100.071,4,0.614,happy
2020-11-20,28,DAISY,ASHNIKKO,GBAYE2000596,0.235,0.834,146523,0.663,0.0,8,0.372,-6.143,1,0.133,121.876,4,0.774,happy
2020-11-20,29,GOLDEN,HARRY STYLES,USSM11912586,0.21,0.448,208907,0.838,0.000131,4,0.131,-5.257,0,0.0557,139.863,4,0.254,agitated
2020-11-20,30,GET OUT MY HEAD,SHANE CODD,GBUM72004926,0.0542,0.693,204933,0.913,6.87e-05,0,0.231,-3.035,1,0.0298,123.989,4,0.795,happy
2020-11-20,31,ALL I WANT FOR CHRISTMAS IS YOU,MARIAH CAREY,USSM19400325,0.164,0.336,241107,0.627,0.0,7,0.0708,-7.463,1,0.0384,150.273,4,0.35,agitated
2020-11-20,32,COME OVER,RUDIMENTAL/ANNE-MARIE/TION,GBAHS2000776,0.0442,0.797,206658,0.672,0.0027,8,0.149,-6.135,1,0.0477,131.978,4,0.561,happy
2020-11-20,33,WAP,CARDI B FT MEGAN THEE STALLION,USAT22005111,0.0194,0.935,187541,0.454,0.0,1,0.0824,-7.509,1,0.375,133.073,4,0.357,sad
2020-11-20,34,LASTING LOVER,SIGALA & JAMES ARTHUR,GB1102001078,0.197,0.676,218359,0.786,0.0,1,0.0943,-4.529,1,0.0478,125.983,4,0.483,agitated
2020-11-20,35,LOOKING FOR ME,PAUL WOOLFORD & DIPLO/LOMAX,USZ4V2000222,0.00441,0.641,211452,0.529,0.000862,6,0.0809,-11.536,1,0.0288,121.027,4,0.449,agitated
2020-11-20,36,HOLIDAY,LITTLE MIX,GBHMU2000056,0.0875,0.691,213600,0.68,0.0,5,0.0618,-6.007,1,0.185,106.106,4,0.676,happy
2020-11-20,37,PRINCESS CUTS,HEADIE ONE FT YOUNG T & BUGSEY,GBARL2001151,0.196,0.576,185080,0.597,0.0,1,0.049,-6.659,0,0.318,101.174,4,0.885,happy
2020-11-20,38,AIN'T IT DIFFERENT,HEADIE ONE/AJ TRACEY/STORMZY,GBARL2001008,0.00988,0.767,196363,0.569,1.45e-05,4,0.109,-6.805,0,0.216,77.052,4,0.524,happy
2020-11-20,39,BLINDING LIGHTS,WEEKND,USUG11904206,0.00146,0.514,200040,0.73,9.54e-05,1,0.0897,-5.934,1,0.0598,171.005,4,0.334,agitated
2020-11-20,40,CHINGY (IT'S WHATEVER),DIGGA D,GB2DY2000594,0.324,0.73,147301,0.622,0.0,8,0.384,-8.188,0,0.338,141.983,4,0.705,happy
2020-11-27,1,POSITIONS,ARIANA GRANDE,USUM72019412,0.468,0.737,172325,0.802,0.0,0,0.0931,-4.771,1,0.0878,144.015,4,0.682,happy
2020-11-27,2,THEREFORE I AM,BILLIE EILISH,USUM72021500,0.218,0.889,174321,0.34,0.13,11,0.055,-7.773,0,0.0697,94.009,4,0.716,calm
2020-11-27,3,SWEET MELODY,LITTLE MIX,GBHMU2000062,0.0739,0.448,213693,0.824,0.0,5,0.113,-4.249,0,0.057,119.965,4,0.419,agitated
2020-11-27,4,SEE NOBODY,WES NELSON & HARDY CAPRIO,GBUM72004743,0.0996,0.816,203651,0.649,1.2e-05,7,0.144,-4.82,0,0.11,105.006,4,0.603,happy
2020-11-27,5,LEVITATING,DUA LIPA,GBAHT2000202,0.0561,0.695,203808,0.884,0.0,6,0.213,-2.278,0,0.0753,103.014,4,0.914,happy
2020-11-27,6,YOU BROKE ME FIRST,TATE MCRAE,USRC12000832,0.785,0.667,169266,0.373,0.0,4,0.0906,-9.389,1,0.05,124.148,4,0.0823,sad
2020-11-27,7,MIDNIGHT SKY,MILEY CYRUS,USRC12002654,0.00161,0.699,223280,0.805,0.00177,4,0.249,-5.535,0,0.0345,109.976,4,0.232,agitated
2020-11-27,8,PRISONER,MILEY CYRUS FT DUA LIPA,USRC12003364,0.0103,0.781,169333,0.67,0.0,3,0.0761,-3.912,0,0.0452,127.99,4,0.595,happy
2020-11-27,9,MONSTER,SHAWN MENDES & JUSTIN BIEBER,USUM72018810,0.0676,0.652,178994,0.383,0.0,2,0.0828,-7.076,0,0.0516,145.765,4,0.549,calm
2020-11-27,10,LIFE GOES ON,BTS,QMBZ92051791,0.00691,0.566,207481,0.716,0.0,1,0.37,-5.733,1,0.0424,81.068,4,0.45,agitated
2020-11-27,11,REALLY LOVE,KSI/CRAIG DAVID/DIGITAL FARM,QMRSZ2002383,0.0459,0.757,177501,0.813,0.0,10,0.0741,-4.661,1,0.0438,121.034,4,0.668,happy
2020-11-27,12,WHOOPTY,CJ,USA2P2031043,0.2,0.719,123263,0.648,0.0,3,0.127,-7.6,0,0.125,140.201,4,0.66,happy
2020-11-27,13,34+35,ARIANA GRANDE,USUM72020423,0.237,0.83,173711,0.585,0.0,0,0.248,-6.476,1,0.094,109.978,4,0.485,agitated
2020-11-27,14,ALL I WANT FOR CHRISTMAS IS YOU,MARIAH CAREY,USSM19400325,0.164,0.336,241107,0.627,0.0,7,0.0708,-7.463,1,0.0384,150.273,4,0.35,agitated
2020-11-27,15,MOOD,24KGOLDN FT IANN DIOR,USQX92003025,0.174,0.701,140533,0.716,0.0,7,0.324,-3.671,0,0.0361,91.007,4,0.732,happy
2020-11-27,16,TRAIN WRECK,JAMES ARTHUR,DEE861600590,0.701,0.311,208827,0.485,0.0,6,0.0726,-5.726,0,0.0365,77.355,4,0.225,sad
2020-11-27,17,DIAMONDS,SAM SMITH,GBUM72002531,0.154,0.653,213869,0.667,0.0,10,0.107,-6.764,0,0.0423,104.181,4,0.556,happy
2020-11-27,18,PARADISE,MEDUZA FT DERMOT KENNEDY,GBUM72005075,0.0689,0.632,167903,0.595,0.0,8,0.209,-7.644,0,0.0401,124.114,4,0.435,agitated
2020-11-27,19,HEAD & HEART,JOEL CORRY FT MNEK,UK4ZF2000305,0.168,0.734,166028,0.874,1.14e-05,8,0.0489,-3.158,1,0.0662,122.953,4,0.905,happy
2020-11-27,20,LAST CHRISTMAS,WHAM,GBBBM8400019,0.189,0.735,262960,0.478,2.48e-06,2,0.355,-12.472,1,0.0293,107.682,4,0.947,calm
2020-11-27,21,POV,ARIANA GRANDE,USUM72020441,0.36,0.487,201882,0.534,0.0,0,0.1,-5.664,0,0.0555,131.798,4,0.173,agitated
2020-11-27,22,LEMONADE,INTERNET MONEY/GUNNA/TOLIVER,QZJ842000370,0.25,0.8,195429,0.658,0.0,1,0.111,-6.142,0,0.079,140.042,4,0.462,agitated
2020-11-27,23,LONELY,JUSTIN BIEBER & BENNY BLANCO,USUM72019170,0.9,0.619,149190,0.241,0.0,11,0.116,-7.102,0,0.046,79.461,4,0.0719,sad
2020-11-27,24,GET OUT MY HEAD,SHANE CODD,GBUM72004926,0.0542,0.693,204933,0.913,6.87e-05,0,0.231,-3.035,1,0.0298,123.989,4,0.795,happy
2020-11-27,25,WONDER,SHAWN MENDES,USUM72018522,0.131,0.333,172693,0.637,1.8e-05,1,0.149,-4.904,0,0.0581,139.898,4,0.132,agitated
2020-11-27,26,FAIRYTALE OF NEW YORK,POGUES FT KIRSTY MACCOLL,GBAHT8703085,0.582,0.271,272467,0.551,4.16e-05,2,0.256,-7.48,1,0.0457,78.111,4,0.428,agitated
2020-11-27,27,GOLDEN,HARRY STYLES,USSM11912586,0.21,0.448,208907,0.838,0.000131,4,0.131,-5.257,0,0.0557,139.863,4,0.254,agitated
2020-11-27,28,GIANTS,DERMOT KENNEDY,USUG12001124,0.014,0.572,177173,0.833,5.77e-05,8,0.129,-5.291,0,0.0754,158.104,4,0.588,happy
2020-11-27,29,WHAT YOU KNOW BOUT LOVE,POP SMOKE,USUM72013343,0.643,0.454,160000,0.563,4.57e-06,5,0.135,-8.495,0,0.421,81.918,4,0.561,happy
2020-11-27,30,SUNFLOWER,POST MALONE FT SWAE LEE,USUV71803661,0.533,0.755,157560,0.522,0.0,2,0.0685,-4.368,1,0.0575,89.96,4,0.925,happy
2020-11-27,31,I MISS U,JAX JONES FT AU/RA,GBUM72005084,0.0387,0.668,172143,0.726,0.0,9,0.134,-7.512,1,0.0468,124.075,4,0.453,agitated
2020-11-27,32,UFO,D-BLOCK EUROPE FT AITCH,GB2DY2000563,0.105,0.87,204000,0.588,0.0,11,0.281,-6.318,0,0.163,100.071,4,0.614,happy
2020-11-27,33,MERRY CHRISTMAS EVERYONE,SHAKIN' STEVENS,GBBBM8500013,0.158,0.758,223773,0.711,0.0,9,0.0825,-10.483,1,0.0268,101.806,4,0.961,happy
2020-11-27,34,LOADING,CENTRAL CEE,ZZOPM2003512,0.732,0.85,173333,0.68,0.0,3,0.0964,-6.18,0,0.338,144.006,1,0.694,happy
2020-11-27,35,IT'S BEGINNING TO LOOK A LOT LIKE,MICHAEL BUBLE,USRE11100700,0.908,0.339,206640,0.214,7.47e-06,4,0.341,-11.714,1,0.0375,94.775,3,0.363,sad
2020-11-27,36,BLINDING LIGHTS,WEEKND,USUG11904206,0.00146,0.514,200040,0.73,9.54e-05,1,0.0897,-5.934,1,0.0598,171.005,4,0.334,agitated
2020-11-27,37,DYNAMITE,BTS,QM7282022872,0.0112,0.746,199054,0.765,0.0,6,0.0936,-4.41,0,0.0993,114.044,4,0.737,happy
2020-11-27,38,DO THEY KNOW IT'S CHRISTMAS,BAND AID,GBF088400001,0.164,0.598,222533,0.643,3.35e-05,0,0.0992,-6.933,1,0.0364,115.41,4,0.349,agitated
2020-11-27,39,PLUGGED IN FREESTYLE,FUMEZ THE ENGINEER/A92/OFFICA,SE5752002626,0.0958,0.856,240000,0.427,0.0,2,0.1,-13.297,1,0.365,144.118,4,0.774,calm
2020-11-27,40,HOLY,JUSTIN BIEBER FT CHANCE,USUM72017013,0.196,0.673,212093,0.704,0.0,6,0.0898,-8.056,1,0.36,86.919,4,0.372,agitated
2020-12-04,1,POSITIONS,ARIANA GRANDE,USUM72019412,0.468,0.737,172325,0.802,0.0,0,0.0931,-4.771,1,0.0878,144.015,4,0.682,happy
2020-12-04,2,ALL I WANT FOR CHRISTMAS IS YOU,MARIAH CAREY,USSM19400325,0.164,0.336,241107,0.627,0.0,7,0.0708,-7.463,1,0.0384,150.273,4,0.35,agitated
2020-12-04,3,LAST CHRISTMAS,WHAM,GBBBM8400019,0.189,0.735,262960,0.478,2.48e-06,2,0.355,-12.472,1,0.0293,107.682,4,0.947,calm
2020-12-04,4,SWEET MELODY,LITTLE MIX,GBHMU2000062,0.0739,0.448,213693,0.824,0.0,5,0.113,-4.249,0,0.057,119.965,4,0.419,agitated
2020-12-04,5,MIDNIGHT SKY,MILEY CYRUS,USRC12002654,0.00161,0.699,223280,0.805,0.00177,4,0.249,-5.535,0,0.0345,109.976,4,0.232,agitated
2020-12-04,6,THEREFORE I AM,BILLIE EILISH,USUM72021500,0.218,0.889,174321,0.34,0.13,11,0.055,-7.773,0,0.0697,94.009,4,0.716,calm
2020-12-04,7,LEVITATING,DUA LIPA,GBAHT2000202,0.0561,0.695,203808,0.884,0.0,6,0.213,-2.278,0,0.0753,103.014,4,0.914,happy
2020-12-04,8,FAIRYTALE OF NEW YORK,POGUES FT KIRSTY MACCOLL,GBAHT8703085,0.582,0.271,272467,0.551,4.16e-05,2,0.256,-7.48,1,0.0457,78.111,4,0.428,agitated
2020-12-04,9,YOU BROKE ME FIRST,TATE MCRAE,USRC12000832,0.785,0.667,169266,0.373,0.0,4,0.0906,-9.389,1,0.05,124.148,4,0.0823,sad
2020-12-04,10,34+35,ARIANA GRANDE,USUM72020423,0.237,0.83,173711,0.585,0.0,0,0.248,-6.476,1,0.094,109.978,4,0.485,agitated
2020-12-04,11,WHOOPTY,CJ,USA2P2031043,0.2,0.719,123263,0.648,0.0,3,0.127,-7.6,0,0.125,140.201,4,0.66,happy
2020-12-04,12,PRISONER,MILEY CYRUS FT DUA LIPA,USRC12003364,0.0103,0.781,169333,0.67,0.0,3,0.0761,-3.912,0,0.0452,127.99,4,0.595,happy
2020-12-04,13,IT'S BEGINNING TO LOOK A LOT LIKE,MICHAEL BUBLE,USRE11100700,0.908,0.339,206640,0.214,7.47e-06,4,0.341,-11.714,1,0.0375,94.775,3,0.363,sad
2020-12-04,14,MERRY CHRISTMAS EVERYONE,SHAKIN' STEVENS,GBBBM8500013,0.158,0.758,223773,0.711,0.0,9,0.0825,-10.483,1,0.0268,101.806,4,0.961,happy
2020-12-04,15,DO THEY KNOW IT'S CHRISTMAS,BAND AID,GBF088400001,0.164,0.598,222533,0.643,3.35e-05,0,0.0992,-6.933,1,0.0364,115.41,4,0.349,agitated
2020-12-04,16,SANTA TELL ME,ARIANA GRANDE,USUM71416339,0.0489,0.525,204093,0.621,0.0,7,0.294,-7.364,1,0.116,191.9,4,0.591,happy
2020-12-04,17,REALLY LOVE,KSI/CRAIG DAVID/DIGITAL FARM,QMRSZ2002383,0.0459,0.757,177501,0.813,0.0,10,0.0741,-4.661,1,0.0438,121.034,4,0.668,happy
2020-12-04,18,STEP INTO CHRISTMAS,ELTON JOHN,GBAMB9500053,0.102,0.526,272394,0.925,8.9e-06,2,0.305,-5.584,1,0.0363,140.308,4,0.819,happy
2020-12-04,19,ROCKIN' AROUND THE CHRISTMAS TREE,BRENDA LEE,USMC15848998,0.614,0.589,126267,0.472,0.0,8,0.505,-8.749,1,0.0502,67.196,4,0.898,calm
2020-12-04,20,UNDERNEATH THE TREE,KELLY CLARKSON,GBCTA1300103,0.00128,0.509,229640,0.812,1.99e-05,8,0.214,-5.439,1,0.0537,159.878,4,0.689,happy
2020-12-04,21,ROCKIN' AROUND THE CHRISTMAS TREE,JUSTIN BIEBER,USUM72021170,0.0189,0.472,132732,0.643,0.0,5,0.0957,-3.656,1,0.031,151.783,4,0.832,happy
2020-12-04,22,DRIVING HOME FOR CHRISTMAS,CHRIS REA,GBAHS9904091,0.328,0.497,240213,0.661,0.000317,9,0.211,-9.047,1,0.0361,180.225,4,0.894,happy
2020-12-04,23,I WISH IT COULD BE CHRISTMAS EVERYDAY,WIZZARD,GBAYE7300088,0.00422,0.383,278947,0.914,1.4e-05,9,0.444,-6.43,1,0.0515,139.955,4,0.528,happy
2020-12-04,24,PARADISE,MEDUZA FT DERMOT KENNEDY,GBUM72005075,0.0689,0.632,167903,0.595,0.0,8,0.209,-7.644,0,0.0401,124.114,4,0.435,agitated
2020-12-04,25,TRAIN WRECK,JAMES ARTHUR,DEE861600590,0.701,0.311,208827,0.485,0.0,6,0.0726,-5.726,0,0.0365,77.355,4,0.225,sad
2020-12-04,26,MONSTER,SHAWN MENDES & JUSTIN BIEBER,USUM72018810,0.0676,0.652,178994,0.383,0.0,2,0.0828,-7.076,0,0.0516,145.765,4,0.549,calm
2020-12-04,27,MOOD,24KGOLDN FT IANN DIOR,USQX92003025,0.174,0.701,140533,0.716,0.0,7,0.324,-3.671,0,0.0361,91.007,4,0.732,happy
2020-12-04,28,THIS CHRISTMAS,JESS GLYNNE,GB1302000922,0.00159,0.642,227344,0.823,0.0,0,0.0776,-5.717,1,0.0289,122.977,4,0.431,agitated
2020-12-04,29,HEAD & HEART,JOEL CORRY FT MNEK,UK4ZF2000305,0.168,0.734,166028,0.874,1.14e-05,8,0.0489,-3.158,1,0.0662,122.953,4,0.905,happy
2020-12-04,30,DYNAMITE,BTS,QM7282022872,0.0112,0.746,199054,0.765,0.0,6,0.0936,-4.41,0,0.0993,114.044,4,0.737,happy
2020-12-04,31,GET OUT MY HEAD,SHANE CODD,GBUM72004926,0.0542,0.693,204933,0.913,6.87e-05,0,0.231,-3.035,1,0.0298,123.989,4,0.795,happy
2020-12-04,32,MERRY XMAS EVERYBODY,SLADE,GBAKW7301006,0.138,0.405,223684,0.752,0.0,7,0.173,-5.452,1,0.0394,130.228,4,0.433,agitated
2020-12-04,33,ONE MORE SLEEP,LEONA LEWIS,GB1101300705,0.464,0.638,239587,0.813,0.0,11,0.344,-3.849,1,0.0362,112.986,4,0.754,happy
2020-12-04,34,LEMONADE,INTERNET MONEY/GUNNA/TOLIVER,QZJ842000370,0.25,0.8,195429,0.658,0.0,1,0.111,-6.142,0,0.079,140.042,4,0.462,agitated
2020-12-04,35,ALL YOU'RE DREAMING OF,LIAM GALLAGHER,GBAHT2000782,0.75,0.271,241821,0.503,0.000102,0,0.0941,-4.142,1,0.0314,127.96,4,0.0742,agitated
2020-12-04,36,IT'S THE MOST WONDERFUL TIME OF THE YEAR,ANDY WILLIAMS,USSM10705090,0.679,0.48,162067,0.6,0.0,2,0.183,-6.859,1,0.0308,101.441,3,0.719,happy
2020-12-04,37,HOLLY JOLLY CHRISTMAS,MICHAEL BUBLE,USRE11100705,0.865,0.647,119787,0.465,0.0,7,0.0882,-8.308,1,0.0428,151.251,4,0.699,calm
2020-12-04,38,JINGLE BELL ROCK,BOBBY HELMS,USMC15746480,0.643,0.754,130973,0.424,0.0,2,0.0652,-8.463,1,0.0363,119.705,4,0.806,calm
2020-12-04,39,WONDERFUL CHRISTMASTIME,PAUL MCCARTNEY,GBCCS8401051,0.128,0.672,225933,0.601,0.0,11,0.0824,-6.469,1,0.0279,94.699,4,0.763,happy
2020-12-04,40,HAPPY XMAS (WAR IS OVER),JOHN & YOKO/PLASTIC ONO BAND,GBAYE0302805,0.28,0.321,214333,0.64,0.0,2,0.718,-10.023,1,0.0324,146.172,3,0.414,agitated
2020-12-11,1,ALL I WANT FOR CHRISTMAS IS YOU,MARIAH CAREY,USSM19400325,0.164,0.336,241107,0.627,0.0,7,0.0708,-7.463,1,0.0384,150.273,4,0.35,agitated
2020-12-11,2,LAST CHRISTMAS,WHAM,GBBBM8400019,0.189,0.735,262960,0.478,2.48e-06,2,0.355,-12.472,1,0.0293,107.682,4,0.947,calm
2020-12-11,3,POSITIONS,ARIANA GRANDE,USUM72019412,0.468,0.737,172325,0.802,0.0,0,0.0931,-4.771,1,0.0878,144.015,4,0.682,happy
2020-12-11,4,FAIRYTALE OF NEW YORK,POGUES FT KIRSTY MACCOLL,GBAHT8703085,0.582,0.271,272467,0.551,4.16e-05,2,0.256,-7.48,1,0.0457,78.111,4,0.428,agitated
2020-12-11,5,SWEET MELODY,LITTLE MIX,GBHMU2000062,0.0739,0.448,213693,0.824,0.0,5,0.113,-4.249,0,0.057,119.965,4,0.419,agitated
2020-12-11,6,MERRY CHRISTMAS EVERYONE,SHAKIN' STEVENS,GBBBM8500013,0.158,0.758,223773,0.711,0.0,9,0.0825,-10.483,1,0.0268,101.806,4,0.961,happy
2020-12-11,7,IT'S BEGINNING TO LOOK A LOT LIKE,MICHAEL BUBLE,USRE11100700,0.908,0.339,206640,0.214,7.47e-06,4,0.341,-11.714,1,0.0375,94.775,3,0.363,sad
2020-12-11,8,DO THEY KNOW IT'S CHRISTMAS,BAND AID,GBF088400001,0.164,0.598,222533,0.643,3.35e-05,0,0.0992,-6.933,1,0.0364,115.41,4,0.349,agitated
2020-12-11,9,34+35,ARIANA GRANDE,USUM72020423,0.237,0.83,173711,0.585,0.0,0,0.248,-6.476,1,0.094,109.978,4,0.485,agitated
2020-12-11,10,STEP INTO CHRISTMAS,ELTON JOHN,GBAMB9500053,0.102,0.526,272394,0.925,8.9e-06,2,0.305,-5.584,1,0.0363,140.308,4,0.819,happy
2020-12-11,11,SANTA TELL ME,ARIANA GRANDE,USUM71416339,0.0489,0.525,204093,0.621,0.0,7,0.294,-7.364,1,0.116,191.9,4,0.591,happy
2020-12-11,12,WHOOPTY,CJ,USA2P2031043,0.2,0.719,123263,0.648,0.0,3,0.127,-7.6,0,0.125,140.201,4,0.66,happy
2020-12-11,13,THIS CHRISTMAS,JESS GLYNNE,GB1302000922,0.00159,0.642,227344,0.823,0.0,0,0.0776,-5.717,1,0.0289,122.977,4,0.431,agitated
2020-12-11,14,MIDNIGHT SKY,MILEY CYRUS,USRC12002654,0.00161,0.699,223280,0.805,0.00177,4,0.249,-5.535,0,0.0345,109.976,4,0.232,agitated
2020-12-11,15,ROCKIN' AROUND THE CHRISTMAS TREE,BRENDA LEE,USMC15848998,0.614,0.589,126267,0.472,0.0,8,0.505,-8.749,1,0.0502,67.196,4,0.898,calm
2020-12-11,16,UNDERNEATH THE TREE,KELLY CLARKSON,GBCTA1300103,0.00128,0.509,229640,0.812,1.99e-05,8,0.214,-5.439,1,0.0537,159.878,4,0.689,happy
2020-12-11,17,DRIVING HOME FOR CHRISTMAS,CHRIS REA,GBAHS9904091,0.328,0.497,240213,0.661,0.000317,9,0.211,-9.047,1,0.0361,180.225,4,0.894,happy
2020-12-11,18,THEREFORE I AM,BILLIE EILISH,USUM72021500,0.218,0.889,174321,0.34,0.13,11,0.055,-7.773,0,0.0697,94.009,4,0.716,calm
2020-12-11,19,I WISH IT COULD BE CHRISTMAS EVERYDAY,WIZZARD,GBAYE7300088,0.00422,0.383,278947,0.914,1.4e-05,9,0.444,-6.43,1,0.0515,139.955,4,0.528,happy
2020-12-11,20,LEVITATING,DUA LIPA,GBAHT2000202,0.0561,0.695,203808,0.884,0.0,6,0.213,-2.278,0,0.0753,103.014,4,0.914,happy
2020-12-11,21,YOU BROKE ME FIRST,TATE MCRAE,USRC12000832,0.785,0.667,169266,0.373,0.0,4,0.0906,-9.389,1,0.05,124.148,4,0.0823,sad
2020-12-11,22,PRISONER,MILEY CYRUS FT DUA LIPA,USRC12003364,0.0103,0.781,169333,0.67,0.0,3,0.0761,-3.912,0,0.0452,127.99,4,0.595,happy
2020-12-11,23,WITHOUT YOU,KID LAROI,USSM12006586,0.213,0.662,161385,0.413,0.0,0,0.134,-7.357,1,0.0299,93.005,4,0.467,sad
