,date,position,title,isrc,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
5619,2021-01-01,20,34+35,USUM72020423,0.237,0.83,173711,0.585,0.0,0,0.248,-6.476,1,0.094,109.978,4,0.485
5620,2021-01-01,21,ONE MORE SLEEP,GB1101300705,0.464,0.638,239587,0.813,0.0,11,0.344,-3.849,1,0.0362,112.986,4,0.754
5621,2021-01-01,22,GET OUT MY HEAD,GBUM72004926,0.0542,0.693,204933,0.913,6.87e-05,0,0.231,-3.035,1,0.0298,123.989,4,0.795
5622,2021-01-01,23,IT'S THE MOST WONDERFUL TIME OF THE YEAR,USSM10705090,0.679,0.48,162067,0.6,0.0,2,0.183,-6.859,1,0.0308,101.441,3,0.719
5623,2021-01-01,24,HOLLY JOLLY CHRISTMAS,USRE11100705,0.865,0.647,119787,0.465,0.0,7,0.0882,-8.308,1,0.0428,151.251,4,0.699
5624,2021-01-01,25,WONDERFUL CHRISTMASTIME,GBCCS8401051,0.128,0.672,225933,0.601,0.0,11,0.0824,-6.469,1,0.0279,94.699,4,0.763
5625,2021-01-01,26,WITHOUT YOU,USSM12006586,0.213,0.662,161385,0.413,0.0,0,0.134,-7.357,1,0.0299,93.005,4,0.467
5626,2021-01-01,27,JINGLE BELL ROCK,USMC15746480,0.643,0.754,130973,0.424,0.0,2,0.0652,-8.463,1,0.0363,119.705,4,0.806
5627,2021-01-01,28,PRISONER,USRC12003364,0.0103,0.781,169333,0.67,0.0,3,0.0761,-3.912,0,0.0452,127.99,4,0.595
5628,2021-01-01,29,PARADISE,GBUM72005075,0.0689,0.632,167903,0.595,0.0,8,0.209,-7.644,0,0.0401,124.114,4,0.435
5629,2021-01-01,30,MISTLETOE,USUM71116290,0.498,0.657,182947,0.56,0.0,6,0.0794,-9.049,0,0.0467,161.993,4,0.854
5630,2021-01-01,31,SANTA BABY,GBAYE0001406,0.744,0.685,202547,0.391,0.0,1,0.142,-7.183,1,0.0435,87.101,4,0.443
5631,2021-01-01,32,REALLY LOVE,QMRSZ2002383,0.0459,0.757,177501,0.813,0.0,10,0.0741,-4.661,1,0.0438,121.034,4,0.668
5632,2021-01-01,33,SLEIGH RIDE,USSM10905166,0.403,0.529,181267,0.772,2.21e-06,2,0.316,-7.013,1,0.0287,91.751,4,0.853
5633,2021-01-01,34,WILLOW,USUG12004699,0.833,0.392,214707,0.574,0.00179,7,0.145,-9.195,1,0.17,81.112,4,0.529
5634,2021-01-01,35,CHRISTMAS LIGHTS,GB0401000197,0.131,0.315,242496,0.418,0.000679,7,0.0836,-9.146,1,0.0299,129.116,4,0.237
5635,2021-01-01,36,THEREFORE I AM,USUM72021500,0.218,0.889,174321,0.34,0.13,11,0.055,-7.773,0,0.0697,94.009,4,0.716
5636,2021-01-01,37,LET IT SNOW LET IT SNOW LET IT SNOW,USCA20200910,0.9,0.462,121027,0.208,0.0,1,0.0514,-15.251,1,0.0324,133.988,4,0.765
5637,2021-01-01,38,MOOD,USQX92003025,0.174,0.701,140533,0.716,0.0,7,0.324,-3.671,0,0.0361,91.007,4,0.732
5638,2021-01-01,39,COZY LITTLE CHRISTMAS,USUM71819190,0.128,0.775,182521,0.608,0.0,7,0.0895,-6.264,1,0.128,137.494,4,0.56
5639,2021-01-01,40,FELIZ NAVIDAD,USRC17002573,0.55,0.513,182067,0.831,0.0,2,0.336,-9.004,1,0.0383,148.837,4,0.963
5640,2021-01-08,1,SWEET MELODY,GBHMU2000062,0.0739,0.448,213693,0.824,0.0,5,0.113,-4.249,0,0.057,119.965,4,0.419
5641,2021-01-08,2,AFTERGLOW,GBAHS2001193,0.698,0.641,185487,0.324,0.0,11,0.328,-5.851,1,0.0299,110.184,4,0.273
5642,2021-01-08,3,WHOOPTY,USA2P2031043,0.2,0.719,123263,0.648,0.0,3,0.127,-7.6,0,0.125,140.201,4,0.66
5643,2021-01-08,4,ANYONE,USUM72023175,0.185,0.685,190779,0.521,3.59e-06,2,0.111,-8.285,1,0.0345,115.885,4,0.578
5644,2021-01-08,5,LEVITATING,GBAHT2000202,0.0561,0.695,203808,0.884,0.0,6,0.213,-2.278,0,0.0753,103.014,4,0.914
5645,2021-01-08,6,GET OUT MY HEAD,GBUM72004926,0.0542,0.693,204933,0.913,6.87e-05,0,0.231,-3.035,1,0.0298,123.989,4,0.795
5646,2021-01-08,7,WITHOUT YOU,USSM12006586,0.213,0.662,161385,0.413,0.0,0,0.134,-7.357,1,0.0299,93.005,4,0.467
5647,2021-01-08,8,34+35,USUM72020423,0.237,0.83,173711,0.585,0.0,0,0.248,-6.476,1,0.094,109.978,4,0.485
5648,2021-01-08,9,YOU BROKE ME FIRST,USRC12000832,0.785,0.667,169266,0.373,0.0,4,0.0906,-9.389,1,0.05,124.148,4,0.0823
5649,2021-01-08,10,PARADISE,GBUM72005075,0.0689,0.632,167903,0.595,0.0,8,0.209,-7.644,0,0.0401,124.114,4,0.435
5650,2021-01-08,11,PRISONER,USRC12003364,0.0103,0.781,169333,0.67,0.0,3,0.0761,-3.912,0,0.0452,127.99,4,0.595
5651,2021-01-08,12,WILLOW,USUG12004699,0.833,0.392,214707,0.574,0.00179,7,0.145,-9.195,1,0.17,81.112,4,0.529
5652,2021-01-08,13,BLINDING LIGHTS,USUG11904206,0.00146,0.514,200040,0.73,9.54e-05,1,0.0897,-5.934,1,0.0598,171.005,4,0.334
5653,2021-01-08,14,REALLY LOVE,QMRSZ2002383,0.0459,0.757,177501,0.813,0.0,10,0.0741,-4.661,1,0.0438,121.034,4,0.668
5654,2021-01-08,15,THEREFORE I AM,USUM72021500,0.218,0.889,174321,0.34,0.13,11,0.055,-7.773,0,0.0697,94.009,4,0.716
5655,2021-01-08,16,MOOD,USQX92003025,0.174,0.701,140533,0.716,0.0,7,0.324,-3.671,0,0.0361,91.007,4,0.732
5656,2021-01-08,17,DYNAMITE,QM7282022872,0.0112,0.746,199054,0.765,0.0,6,0.0936,-4.41,0,0.0993,114.044,4,0.737
5657,2021-01-08,18,TRAIN WRECK,DEE861600590,0.701,0.311,208827,0.485,0.0,6,0.0726,-5.726,0,0.0365,77.355,4,0.225
5658,2021-01-08,19,HEAD & HEART,UK4ZF2000305,0.168,0.734,166028,0.874,1.14e-05,8,0.0489,-3.158,1,0.0662,122.953,4,0.905
5659,2021-01-08,20,LOADING,ZZOPM2003512,0.732,0.85,173333,0.68,0.0,3,0.0964,-6.18,0,0.338,144.006,1,0.694
5660,2021-01-08,21,HOLY,USUM72017013,0.196,0.673,212093,0.704,0.0,6,0.0898,-8.056,1,0.36,86.919,4,0.372
5661,2021-01-08,22,POSITIONS,USUM72019412,0.468,0.737,172325,0.802,0.0,0,0.0931,-4.771,1,0.0878,144.015,4,0.682
5662,2021-01-08,23,HOLIDAY,USSM12006376,0.122,0.817,154998,0.506,0.0,5,0.0846,-6.996,0,0.166,151.975,4,0.807
5663,2021-01-08,24,NO TIME FOR TEARS,GB1302001073,0.0263,0.543,196777,0.881,1.41e-05,9,0.107,-3.035,0,0.188,125.009,4,0.397
5664,2021-01-08,25,MONSTER,USUM72018810,0.0676,0.652,178994,0.383,0.0,2,0.0828,-7.076,0,0.0516,145.765,4,0.549
5665,2021-01-08,26,GOLDEN,USSM11912586,0.21,0.448,208907,0.838,0.000131,4,0.131,-5.257,0,0.0557,139.863,4,0.254
5666,2021-01-08,27,LEMONADE,QZJ842000370,0.25,0.8,195429,0.658,0.0,1,0.111,-6.142,0,0.079,140.042,4,0.462
5667,2021-01-08,28,GOOD DAYS,USRC12004189,0.499,0.436,279204,0.655,8.1e-06,1,0.688,-8.37,0,0.0583,121.002,4,0.412
5668,2021-01-08,29,MIDNIGHT SKY,USRC12002654,0.00161,0.699,223280,0.805,0.00177,4,0.249,-5.535,0,0.0345,109.976,4,0.232
5669,2021-01-08,30,LOVE NOT WAR (THE TAMPA BEAT),GBARL2001440,0.105,0.738,192921,0.85,0.0,8,0.23,-3.049,1,0.0642,98.013,4,0.865
5670,2021-01-08,31,THE BUSINESS,USATV2003257,0.414,0.798,164000,0.62,0.0192,8,0.112,-7.079,0,0.232,120.031,4,0.235
5671,2021-01-08,32,LONELY,USUM72019170,0.9,0.619,149190,0.241,0.0,11,0.116,-7.102,0,0.046,79.461,4,0.0719
5672,2021-01-08,33,SEE NOBODY,GBUM72004743,0.0996,0.816,203651,0.649,1.2e-05,7,0.144,-4.82,0,0.11,105.006,4,0.603
5673,2021-01-08,34,I MISS U,GBUM72005084,0.0387,0.668,172143,0.726,0.0,9,0.134,-7.512,1,0.0468,124.075,4,0.453
5674,2021-01-08,35,FOREVER YOUNG,GBUM72006210,0.915,0.338,178285,0.276,0.0,8,0.107,-7.246,0,0.0402,190.773,3,0.427
5675,2021-01-08,36,WHAT YOU KNOW BOUT LOVE,USUM72013343,0.643,0.454,160000,0.563,4.57e-06,5,0.135,-8.495,0,0.421,81.918,4,0.561
5676,2021-01-08,37,GOOSEBUMPS,TCAEW2040509,0.325,0.767,163208,0.659,0.0,1,0.13,-7.429,1,0.0444,124.946,4,0.439
5677,2021-01-08,38,DANCE MONKEY,QZES71982312,0.692,0.824,209438,0.588,0.000104,6,0.149,-6.4,0,0.0924,98.027,4,0.513
5678,2021-01-08,39,LOOKING FOR ME,USZ4V2000222,0.00441,0.641,211452,0.529,0.000862,6,0.0809,-11.536,1,0.0288,121.027,4,0.449
5679,2021-01-08,40,SO DONE,USSM12005972,0.232,0.719,126521,0.598,0.0,9,0.115,-6.254,1,0.077,142.592,4,0.303
5680,2021-01-15,1,DRIVERS LICENSE,USUG12004749,0.768,0.561,242013,0.431,1.42e-05,10,0.106,-8.81,1,0.0578,143.875,4,0.137
5681,2021-01-15,2,SWEET MELODY,GBHMU2000062,0.0739,0.448,213693,0.824,0.0,5,0.113,-4.249,0,0.057,119.965,4,0.419
5682,2021-01-15,3,AFTERGLOW,GBAHS2001193,0.698,0.641,185487,0.324,0.0,11,0.328,-5.851,1,0.0299,110.184,4,0.273
5683,2021-01-15,4,WHOOPTY,USA2P2031043,0.2,0.719,123263,0.648,0.0,3,0.127,-7.6,0,0.125,140.201,4,0.66
5684,2021-01-15,5,ANYONE,USUM72023175,0.185,0.685,190779,0.521,3.59e-06,2,0.111,-8.285,1,0.0345,115.885,4,0.578
5685,2021-01-15,6,WITHOUT YOU,USSM12006586,0.213,0.662,161385,0.413,0.0,0,0.134,-7.357,1,0.0299,93.005,4,0.467
5686,2021-01-15,7,PARADISE,GBUM72005075,0.0689,0.632,167903,0.595,0.0,8,0.209,-7.644,0,0.0401,124.114,4,0.435
5687,2021-01-15,8,GET OUT MY HEAD,GBUM72004926,0.0542,0.693,204933,0.913,6.87e-05,0,0.231,-3.035,1,0.0298,123.989,4,0.795
5688,2021-01-15,9,LEVITATING,GBAHT2000202,0.0561,0.695,203808,0.884,0.0,6,0.213,-2.278,0,0.0753,103.014,4,0.914
5689,2021-01-15,10,YOU BROKE ME FIRST,USRC12000832,0.785,0.667,169266,0.373,0.0,4,0.0906,-9.389,1,0.05,124.148,4,0.0823
5690,2021-01-15,11,34+35,USUM72020423,0.237,0.83,173711,0.585,0.0,0,0.248,-6.476,1,0.094,109.978,4,0.485
5691,2021-01-15,12,PRISONER,USRC12003364,0.0103,0.781,169333,0.67,0.0,3,0.0761,-3.912,0,0.0452,127.99,4,0.595
5692,2021-01-15,13,WILLOW,USUG12004699,0.833,0.392,214707,0.574,0.00179,7,0.145,-9.195,1,0.17,81.112,4,0.529
5693,2021-01-15,14,GOOD DAYS,USRC12004189,0.499,0.436,279204,0.655,8.1e-06,1,0.688,-8.37,0,0.0583,121.002,4,0.412
5694,2021-01-15,15,REALLY LOVE,QMRSZ2002383,0.0459,0.757,177501,0.813,0.0,10,0.0741,-4.661,1,0.0438,121.034,4,0.668
5695,2021-01-15,16,THEREFORE I AM,USUM72021500,0.218,0.889,174321,0.34,0.13,11,0.055,-7.773,0,0.0697,94.009,4,0.716
5696,2021-01-15,17,TRAIN WRECK,DEE861600590,0.701,0.311,208827,0.485,0.0,6,0.0726,-5.726,0,0.0365,77.355,4,0.225
5697,2021-01-15,18,BLINDING LIGHTS,USUG11904206,0.00146,0.514,200040,0.73,9.54e-05,1,0.0897,-5.934,1,0.0598,171.005,4,0.334
5698,2021-01-15,19,LOADING,ZZOPM2003512,0.732,0.85,173333,0.68,0.0,3,0.0964,-6.18,0,0.338,144.006,1,0.694
5699,2021-01-15,20,HEAD & HEART,UK4ZF2000305,0.168,0.734,166028,0.874,1.14e-05,8,0.0489,-3.158,1,0.0662,122.953,4,0.905
5700,2021-01-15,21,THE BUSINESS,USATV2003257,0.414,0.798,164000,0.62,0.0192,8,0.112,-7.079,0,0.232,120.031,4,0.235
5701,2021-01-15,22,NO TIME FOR TEARS,GB1302001073,0.0263,0.543,196777,0.881,1.41e-05,9,0.107,-3.035,0,0.188,125.009,4,0.397
5702,2021-01-15,23,MOOD,USQX92003025,0.174,0.701,140533,0.716,0.0,7,0.324,-3.671,0,0.0361,91.007,4,0.732
5703,2021-01-15,24,DYNAMITE,QM7282022872,0.0112,0.746,199054,0.765,0.0,6,0.0936,-4.41,0,0.0993,114.044,4,0.737
5704,2021-01-15,25,GOOSEBUMPS,TCAEW2040509,0.325,0.767,163208,0.659,0.0,1,0.13,-7.429,1,0.0444,124.946,4,0.439
5705,2021-01-15,26,MONSTER,USUM72018810,0.0676,0.652,178994,0.383,0.0,2,0.0828,-7.076,0,0.0516,145.765,4,0.549
5706,2021-01-15,27,GOLDEN,USSM11912586,0.21,0.448,208907,0.838,0.000131,4,0.131,-5.257,0,0.0557,139.863,4,0.254
5707,2021-01-15,28,POSITIONS,USUM72019412,0.468,0.737,172325,0.802,0.0,0,0.0931,-4.771,1,0.0878,144.015,4,0.682
5708,2021-01-15,29,LOVE NOT WAR (THE TAMPA BEAT),GBARL2001440,0.105,0.738,192921,0.85,0.0,8,0.23,-3.049,1,0.0642,98.013,4,0.865
5709,2021-01-15,30,NOTORIOUS,GB2DY2000658,0.163,0.51,200451,0.877,0.0,5,0.912,-3.083,0,0.333,108.317,4,0.869
5710,2021-01-15,31,HOLIDAY,USSM12006376,0.122,0.817,154998,0.506,0.0,5,0.0846,-6.996,0,0.166,151.975,4,0.807
5711,2021-01-15,32,HOLY,USUM72017013,0.196,0.673,212093,0.704,0.0,6,0.0898,-8.056,1,0.36,86.919,4,0.372
5712,2021-01-15,33,LEMONADE,QZJ842000370,0.25,0.8,195429,0.658,0.0,1,0.111,-6.142,0,0.079,140.042,4,0.462
5713,2021-01-15,34,SAVE YOUR TEARS,USUG12000658,0.0212,0.68,215627,0.826,1.24e-05,0,0.543,-5.487,1,0.0309,118.051,4,0.644
5714,2021-01-15,35,BEST FRIEND,USWB12004855,0.00292,0.837,155884,0.748,1.99e-05,4,0.0778,-4.171,1,0.114,94.02,4,0.426
5715,2021-01-15,36,MIDNIGHT SKY,USRC12002654,0.00161,0.699,223280,0.805,0.00177,4,0.249,-5.535,0,0.0345,109.976,4,0.232
5716,2021-01-15,37,I MISS U,GBUM72005084,0.0387,0.668,172143,0.726,0.0,9,0.134,-7.512,1,0.0468,124.075,4,0.453
5717,2021-01-15,38,SO DONE,USSM12005972,0.232,0.719,126521,0.598,0.0,9,0.115,-6.254,1,0.077,142.592,4,0.303
5718,2021-01-15,39,LONELY,USUM72019170,0.9,0.619,149190,0.241,0.0,11,0.116,-7.102,0,0.046,79.461,4,0.0719
5719,2021-01-15,40,WHAT YOU KNOW BOUT LOVE,USUM72013343,0.643,0.454,160000,0.563,4.57e-06,5,0.135,-8.495,0,0.421,81.918,4,0.561
5720,2021-01-22,1,DRIVERS LICENSE,USUG12004749,0.768,0.561,242013,0.431,1.42e-05,10,0.106,-8.81,1,0.0578,143.875,4,0.137
5721,2021-01-22,2,DON'T PLAY,GBAHS2001192,0.0889,0.695,188581,0.784,0.0,6,0.0843,-6.564,0,0.0402,128.031,4,0.52
5722,2021-01-22,3,34+35,USUM72020423,0.237,0.83,173711,0.585,0.0,0,0.248,-6.476,1,0.094,109.978,4,0.485
5723,2021-01-22,4,SWEET MELODY,GBHMU2000062,0.0739,0.448,213693,0.824,0.0,5,0.113,-4.249,0,0.057,119.965,4,0.419
5724,2021-01-22,5,WITHOUT YOU,USSM12006586,0.213,0.662,161385,0.413,0.0,0,0.134,-7.357,1,0.0299,93.005,4,0.467
5725,2021-01-22,6,PARADISE,GBUM72005075,0.0689,0.632,167903,0.595,0.0,8,0.209,-7.644,0,0.0401,124.114,4,0.435
5726,2021-01-22,7,AFTERGLOW,GBAHS2001193,0.698,0.641,185487,0.324,0.0,11,0.328,-5.851,1,0.0299,110.184,4,0.273
5727,2021-01-22,8,ANYONE,USUM72023175,0.185,0.685,190779,0.521,3.59e-06,2,0.111,-8.285,1,0.0345,115.885,4,0.578
5728,2021-01-22,9,WHOOPTY,USA2P2031043,0.2,0.719,123263,0.648,0.0,3,0.127,-7.6,0,0.125,140.201,4,0.66
5729,2021-01-22,10,GET OUT MY HEAD,GBUM72004926,0.0542,0.693,204933,0.913,6.87e-05,0,0.231,-3.035,1,0.0298,123.989,4,0.795
5730,2021-01-22,11,LEVITATING,GBAHT2000202,0.0561,0.695,203808,0.884,0.0,6,0.213,-2.278,0,0.0753,103.014,4,0.914
5731,2021-01-22,12,YOU BROKE ME FIRST,USRC12000832,0.785,0.667,169266,0.373,0.0,4,0.0906,-9.389,1,0.05,124.148,4,0.0823
5732,2021-01-22,13,PRISONER,USRC12003364,0.0103,0.781,169333,0.67,0.0,3,0.0761,-3.912,0,0.0452,127.99,4,0.595
5733,2021-01-22,14,GOOD DAYS,USRC12004189,0.499,0.436,279204,0.655,8.1e-06,1,0.688,-8.37,0,0.0583,121.002,4,0.412
5734,2021-01-22,15,GOOSEBUMPS,TCAEW2040509,0.325,0.767,163208,0.659,0.0,1,0.13,-7.429,1,0.0444,124.946,4,0.439
5735,2021-01-22,16,THE BUSINESS,USATV2003257,0.414,0.798,164000,0.62,0.0192,8,0.112,-7.079,0,0.232,120.031,4,0.235
5736,2021-01-22,17,WILLOW,USUG12004699,0.833,0.392,214707,0.574,0.00179,7,0.145,-9.195,1,0.17,81.112,4,0.529
5737,2021-01-22,18,REALLY LOVE,QMRSZ2002383,0.0459,0.757,177501,0.813,0.0,10,0.0741,-4.661,1,0.0438,121.034,4,0.668
5738,2021-01-22,19,NO TIME FOR TEARS,GB1302001073,0.0263,0.543,196777,0.881,1.41e-05,9,0.107,-3.035,0,0.188,125.009,4,0.397
5739,2021-01-22,20,STREETS,USRC11903460,0.21,0.749,226987,0.463,0.0382,11,0.338,-8.433,1,0.0842,90.035,4,0.189
5740,2021-01-22,21,TRAIN WRECK,DEE861600590,0.701,0.311,208827,0.485,0.0,6,0.0726,-5.726,0,0.0365,77.355,4,0.225
5741,2021-01-22,22,THEREFORE I AM,USUM72021500,0.218,0.889,174321,0.34,0.13,11,0.055,-7.773,0,0.0697,94.009,4,0.716
5742,2021-01-22,23,BLINDING LIGHTS,USUG11904206,0.00146,0.514,200040,0.73,9.54e-05,1,0.0897,-5.934,1,0.0598,171.005,4,0.334
5743,2021-01-22,24,LOADING,ZZOPM2003512,0.732,0.85,173333,0.68,0.0,3,0.0964,-6.18,0,0.338,144.006,1,0.694
5744,2021-01-22,25,HEAD & HEART,UK4ZF2000305,0.168,0.734,166028,0.874,1.14e-05,8,0.0489,-3.158,1,0.0662,122.953,4,0.905
5745,2021-01-22,26,LOVE NOT WAR (THE TAMPA BEAT),GBARL2001440,0.105,0.738,192921,0.85,0.0,8,0.23,-3.049,1,0.0642,98.013,4,0.865
5746,2021-01-22,27,DYNAMITE,QM7282022872,0.0112,0.746,199054,0.765,0.0,6,0.0936,-4.41,0,0.0993,114.044,4,0.737
5747,2021-01-22,28,MOOD,USQX92003025,0.174,0.701,140533,0.716,0.0,7,0.324,-3.671,0,0.0361,91.007,4,0.732
5748,2021-01-22,29,MONSTER,USUM72018810,0.0676,0.652,178994,0.383,0.0,2,0.0828,-7.076,0,0.0516,145.765,4,0.549
5749,2021-01-22,30,GOLDEN,USSM11912586,0.21,0.448,208907,0.838,0.000131,4,0.131,-5.257,0,0.0557,139.863,4,0.254
5750,2021-01-22,31,BAD BOY,USUG12002097,0.00215,0.697,157355,0.674,0.0,1,0.138,-6.326,1,0.0533,81.535,4,0.198
5751,2021-01-22,32,ALL I WANT,USWD11995182,0.0902,0.376,177323,0.43,0.0,0,0.0912,-6.585,0,0.0328,77.599,3,0.129
5752,2021-01-22,33,POSITIONS,USUM72019412,0.468,0.737,172325,0.802,0.0,0,0.0931,-4.771,1,0.0878,144.015,4,0.682
5753,2021-01-22,34,HOLY,USUM72017013,0.196,0.673,212093,0.704,0.0,6,0.0898,-8.056,1,0.36,86.919,4,0.372
5754,2021-01-22,35,SAVE YOUR TEARS,USUG12000658,0.0212,0.68,215627,0.826,1.24e-05,0,0.543,-5.487,1,0.0309,118.051,4,0.644
5755,2021-01-22,36,LEMONADE,QZJ842000370,0.25,0.8,195429,0.658,0.0,1,0.111,-6.142,0,0.079,140.042,4,0.462
5756,2021-01-22,37,WELLERMAN,UKPGJ1800016,0.692,0.795,136500,0.438,0.0,3,0.23,-7.38,1,0.266,95.476,4,0.824
5757,2021-01-22,38,SO DONE,USSM12005972,0.232,0.719,126521,0.598,0.0,9,0.115,-6.254,1,0.077,142.592,4,0.303
5758,2021-01-22,39,NOTORIOUS,GB2DY2000658,0.163,0.51,200451,0.877,0.0,5,0.912,-3.083,0,0.333,108.317,4,0.869
5759,2021-01-22,40,I MISS U,GBUM72005084,0.0387,0.668,172143,0.726,0.0,9,0.134,-7.512,1,0.0468,124.075,4,0.453
5760,2021-01-29,1,DRIVERS LICENSE,USUG12004749,0.768,0.561,242013,0.431,1.42e-05,10,0.106,-8.81,1,0.0578,143.875,4,0.137
5761,2021-01-29,2,WITHOUT YOU,USSM12006586,0.213,0.662,161385,0.413,0.0,0,0.134,-7.357,1,0.0299,93.005,4,0.467
5762,2021-01-29,3,WELLERMAN,GBUM72100297,0.614,0.675,155333,0.359,0.0,3,0.137,-5.157,1,0.108,191.903,4,0.792
5763,2021-01-29,4,DON'T PLAY,GBAHS2001192,0.0889,0.695,188581,0.784,0.0,6,0.0843,-6.564,0,0.0402,128.031,4,0.52
5764,2021-01-29,5,PARADISE,GBUM72005075,0.0689,0.632,167903,0.595,0.0,8,0.209,-7.644,0,0.0401,124.114,4,0.435
5765,2021-01-29,6,SWEET MELODY,GBHMU2000062,0.0739,0.448,213693,0.824,0.0,5,0.113,-4.249,0,0.057,119.965,4,0.419
5766,2021-01-29,7,ANYONE,USUM72023175,0.185,0.685,190779,0.521,3.59e-06,2,0.111,-8.285,1,0.0345,115.885,4,0.578
5767,2021-01-29,8,AFTERGLOW,GBAHS2001193,0.698,0.641,185487,0.324,0.0,11,0.328,-5.851,1,0.0299,110.184,4,0.273
5768,2021-01-29,9,34+35,USUM72020423,0.237,0.83,173711,0.585,0.0,0,0.248,-6.476,1,0.094,109.978,4,0.485
5769,2021-01-29,10,WHOOPTY,USA2P2031043,0.2,0.719,123263,0.648,0.0,3,0.127,-7.6,0,0.125,140.201,4,0.66
5770,2021-01-29,11,GET OUT MY HEAD,GBUM72004926,0.0542,0.693,204933,0.913,6.87e-05,0,0.231,-3.035,1,0.0298,123.989,4,0.795
5771,2021-01-29,12,LEVITATING,GBAHT2000202,0.0561,0.695,203808,0.884,0.0,6,0.213,-2.278,0,0.0753,103.014,4,0.914
5772,2021-01-29,13,GOOD DAYS,USRC12004189,0.499,0.436,279204,0.655,8.1e-06,1,0.688,-8.37,0,0.0583,121.002,4,0.412
5773,2021-01-29,14,THE BUSINESS,USATV2003257,0.414,0.798,164000,0.62,0.0192,8,0.112,-7.079,0,0.232,120.031,4,0.235
5774,2021-01-29,15,YOU BROKE ME FIRST,USRC12000832,0.785,0.667,169266,0.373,0.0,4,0.0906,-9.389,1,0.05,124.148,4,0.0823
5775,2021-01-29,16,PRISONER,USRC12003364,0.0103,0.781,169333,0.67,0.0,3,0.0761,-3.912,0,0.0452,127.99,4,0.595
5776,2021-01-29,17,GOOSEBUMPS,TCAEW2040509,0.325,0.767,163208,0.659,0.0,1,0.13,-7.429,1,0.0444,124.946,4,0.439
5777,2021-01-29,18,STREETS,USRC11903460,0.21,0.749,226987,0.463,0.0382,11,0.338,-8.433,1,0.0842,90.035,4,0.189
5778,2021-01-29,19,WILLOW,USUG12004699,0.833,0.392,214707,0.574,0.00179,7,0.145,-9.195,1,0.17,81.112,4,0.529
5779,2021-01-29,20,BACK TO BASICS,GB1102100004,0.442,0.765,177027,0.46,4.11e-06,3,0.0794,-7.23,0,0.376,119.919,5,0.418
5780,2021-01-29,21,REALLY LOVE,QMRSZ2002383,0.0459,0.757,177501,0.813,0.0,10,0.0741,-4.661,1,0.0438,121.034,4,0.668
5781,2021-01-29,22,NO TIME FOR TEARS,GB1302001073,0.0263,0.543,196777,0.881,1.41e-05,9,0.107,-3.035,0,0.188,125.009,4,0.397
5782,2021-01-29,23,BLINDING LIGHTS,USUG11904206,0.00146,0.514,200040,0.73,9.54e-05,1,0.0897,-5.934,1,0.0598,171.005,4,0.334
5783,2021-01-29,24,TRAIN WRECK,DEE861600590,0.701,0.311,208827,0.485,0.0,6,0.0726,-5.726,0,0.0365,77.355,4,0.225
5784,2021-01-29,25,THEREFORE I AM,USUM72021500,0.218,0.889,174321,0.34,0.13,11,0.055,-7.773,0,0.0697,94.009,4,0.716
5785,2021-01-29,26,LOADING,ZZOPM2003512,0.732,0.85,173333,0.68,0.0,3,0.0964,-6.18,0,0.338,144.006,1,0.694
5786,2021-01-29,27,HEAD & HEART,UK4ZF2000305,0.168,0.734,166028,0.874,1.14e-05,8,0.0489,-3.158,1,0.0662,122.953,4,0.905
5787,2021-01-29,28,SKIN,USUM72100805,0.428,0.557,177500,0.457,0.0,7,0.0567,-5.372,1,0.0335,105.918,4,0.328
5788,2021-01-29,29,LOVE NOT WAR (THE TAMPA BEAT),GBARL2001440,0.105,0.738,192921,0.85,0.0,8,0.23,-3.049,1,0.0642,98.013,4,0.865
5789,2021-01-29,30,GOLDEN,USSM11912586,0.21,0.448,208907,0.838,0.000131,4,0.131,-5.257,0,0.0557,139.863,4,0.254
5790,2021-01-29,31,MOOD,USQX92003025,0.174,0.701,140533,0.716,0.0,7,0.324,-3.671,0,0.0361,91.007,4,0.732
5791,2021-01-29,32,DYNAMITE,QM7282022872,0.0112,0.746,199054,0.765,0.0,6,0.0936,-4.41,0,0.0993,114.044,4,0.737
5792,2021-01-29,33,MONSTER,USUM72018810,0.0676,0.652,178994,0.383,0.0,2,0.0828,-7.076,0,0.0516,145.765,4,0.549
5793,2021-01-29,34,SAVE YOUR TEARS,USUG12000658,0.0212,0.68,215627,0.826,1.24e-05,0,0.543,-5.487,1,0.0309,118.051,4,0.644
5794,2021-01-29,35,LO VAS A OLVIDAR,USUM72100008,0.721,0.343,203464,0.243,0.00198,4,0.0668,-14.66,0,0.0777,135.154,4,0.032
5795,2021-01-29,36,HOLY,USUM72017013,0.196,0.673,212093,0.704,0.0,6,0.0898,-8.056,1,0.36,86.919,4,0.372
5796,2021-01-29,37,FRIDAY,GBCEN2000164,0.00651,0.823,167773,0.853,0.000121,2,0.324,-3.48,1,0.13,122.986,4,0.786
5797,2021-01-29,38,HEAT WAVES,GBUM72000433,0.44,0.761,238805,0.525,6.7e-06,11,0.0921,-6.9,1,0.0944,80.87,4,0.531
5798,2021-01-29,39,POSITIONS,USUM72019412,0.468,0.737,172325,0.802,0.0,0,0.0931,-4.771,1,0.0878,144.015,4,0.682
